Lipid,Formula,File,Sample,pD,Summed Abundance,Condition,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84
PE 31:0,C36H72NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,1.42E+06,0%-DGlu,0,0,0,0.14686641,0.220286494,0.212336744,0.322872224,0.353163424,0.361866406,0.414502464,0.499084932,0.577045712,0.659609598,0.742690657,1,0.732150172,0.767218127,0.620921008,0.491924701,0.312586612,0.170501157,0.024022961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015880626,0,0,0,0.004983344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,2.01E+06,0%-DGly,0,0,0,0,0,0,0.032962314,0.176349523,0.28695954,0.435340109,0.667099708,0.796906782,0.951675419,0.915170741,1,0.69722269,0.601465418,0.43890862,0.238383733,0.124731534,0.009535831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006431942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,3.12E+06,0%-DGly,0,0,0,0,0,0,0.047213974,0.210684215,0.301016676,0.426199691,0.627869553,0.793728407,0.936931776,1,0.821133825,0.734683054,0.616215022,0.463648141,0.307840935,0.152029168,0.074791824,0.016709025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005831368,0.004329266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,1.70E+06,0%-DGly,0,0,0,0,0,0,0.014362328,0.14642208,0.243769636,0.384812997,0.603257386,0.841800204,0.940756563,1,0.955739122,0.814643669,0.731637379,0.43574826,0.362923827,0.125562299,0.046751228,0.017329533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018834424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,3.47E+06,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011466231,0.005587273,0,0,0,0,0,0,0,0,0,0.01433625,0.12611378,0.189080596,0.317653874,0.507146829,0.639791518,0.738440067,0.867042344,0.954632061,1,0.995885245,0.896324231,0.772603429,0.600209943,0.478047317,0.286656338,0.171834798,0.078851521,0.025360651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,6.63E+06,75%-DGlu,0,0,0,0,0.009059375,0,0,0,0.008515445,0,0,0,0,0,0,0,0.00397038,0,0,0,0.004115921,0,0,0,0,0,0,0,0,0,0,0.030194476,0.104797957,0.187869941,0.261788397,0.456383199,0.603884634,0.719538742,0.869223375,1,0.971648655,0.952496835,0.894260582,0.79924736,0.589053613,0.456686105,0.299015773,0.180618109,0.059130516,0.01918116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,4.02E+06,75%-DGlu,0,0,0,0,0,0.003328838,0,0,0,0,0,0,0.030264996,0,0,0,0,0,0,0,0.009430554,0.016516589,0,0,0,0,0,0,0,0,0,0.034749288,0.070432554,0.139765226,0.238013921,0.419742677,0.551364147,0.714477956,0.826360822,0.936735063,1,0.949491573,0.865249322,0.754230264,0.611839704,0.477467112,0.356891503,0.197634833,0.108123344,0.02193802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,3.63E+06,100%-DGly,0,0,0,0,0,0,0,0.015632061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004632673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133106689,0.235622519,0.567000725,1,0.33048172,0.0615075,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,1.14E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,0.00137521,0,0,0,0.000817982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000843849,0.000800651,0,0,0.020572818,0,0.004755562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06381546,0.178603099,0.530515866,1,0.357602949,0.074092015,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 31:0,C36H72NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,2.09E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507623,0,0.011335445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06159957,0.215884778,0.588746249,1,0.356741089,0.076169505,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,1.16E+07,0%-DGlu,0,0,0,0,0,0.019374758,0.032003095,0.073407986,0.148023363,0.239339123,0.384867616,0.557905498,0.746780836,0.894354118,0.974744917,1,0.939231952,0.812994834,0.635544503,0.459517467,0.334266356,0.207115201,0.114841187,0.037165336,0.013378628,0,0,0,0,0,0,0,0,0,0.000578066,0,0.006384252,0.000545153,0,0.000465622,0.001544329,0.000481276,0.002500567,0.000902734,0,0.001054018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004708197,0,0.00806079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,1.18E+07,0%-DGlu,0,0,0,0,0,0.018188525,0.036176022,0.070660546,0.13034998,0.226205637,0.343938923,0.501184466,0.699344314,0.870483258,1,0.999711057,0.948686144,0.851015621,0.681568682,0.514830932,0.343069929,0.219221777,0.124903747,0.059356261,0.014710176,0,0,0,0,0.001581909,0,0,0,0,0,0,0.002492999,0,0,0,0.000415873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001244734,0.007045269,0.000803281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,1.01E+07,0%-DGlu,0,0,0,0,0,0.020340308,0.028460792,0.072510887,0.134749208,0.248001414,0.378222452,0.56824517,0.747612351,0.920468629,1,0.999861953,0.962590286,0.829925564,0.656751239,0.491349731,0.33402466,0.195647609,0.122105471,0.064629451,0.011822873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006744826,0.001166343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,3.77E+07,0%-DGly,0,0,0,0,0,0.005239096,0.034156861,0.10733299,0.253110532,0.437312588,0.642380825,0.831496862,0.958355519,1,0.958074603,0.854313874,0.719914039,0.558951967,0.41447394,0.284053505,0.188527021,0.108971622,0.061367067,0.021653227,0.007311091,0,0,0,0,0.000148341,0.000760161,0,0,0,0.001043807,0,0.000419383,0.000416067,0,0,0,0,0,0.000949249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,2.36E+07,0%-DGly,0,0,0,0,0,0.003687862,0.033107852,0.115807982,0.260499867,0.434793291,0.686641787,0.829372658,0.948839774,1,0.96718757,0.886988888,0.761898834,0.626627051,0.476156571,0.351117209,0.227388846,0.152688453,0.068953113,0.027776426,0.015598512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,3.16E+07,0%-DGly,0,0,0,0,0,0.004450442,0.043155243,0.115011306,0.254067082,0.451437623,0.669228296,0.820538973,0.95288396,1,0.951087674,0.846124691,0.737241979,0.58629449,0.453520766,0.314539579,0.203758509,0.121719025,0.069100548,0.031241897,0.011933401,0,0,0,0,0.000532676,0,0.001181856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,1.59E+07,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0.00119432,0.001243976,0,0,0,0,0,0,0,0.000972556,0.000516561,0,0,0,0,0.005921739,0.01851591,0.038433443,0.078393708,0.156311277,0.243379151,0.378219291,0.535292626,0.689190483,0.867257685,0.933765031,0.992744158,1,0.916493986,0.796210799,0.641587554,0.499437353,0.356451027,0.217521126,0.130736843,0.072875512,0.037537847,0.007576852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003439396,0.001085719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,2.66E+07,75%-DGlu,0,0,0,0,0,0.002643651,0,0,0,0,0,0,0.024996807,0.00821934,0,0,0,0,0,0,0,0,0,0,0.001209975,0,0,0,0.00429328,0.026861491,0.039827054,0.124871526,0.214719465,0.34205387,0.483808669,0.642591516,0.769568976,0.925333676,0.994240021,1,0.95737033,0.812159653,0.678402062,0.514414329,0.358802231,0.220991835,0.133676017,0.067065477,0.034933957,0.009440095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,1.82E+07,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0.001373478,0,0.002089716,0.002565749,0,0.000855107,0,0,0.000643112,0,0,0,0,0,0.001381178,0,0,0.004809047,0.022076952,0.04382537,0.101917368,0.164621946,0.256357992,0.374558966,0.536805216,0.7017596,0.856485615,0.940823819,0.984367535,1,0.943641587,0.830274819,0.653312478,0.513482371,0.351274279,0.245485699,0.158353237,0.080689343,0.029615593,0.010675626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,6.62E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,0,0,0.000104887,7.50E-05,6.72E-05,0.000320935,0,0,0,9.49E-05,0,0,0,3.40E-05,0,0,0,0,0,0,0,0,0,0,0,0.003428979,0,0,0,0.000872981,0,0.000446568,0,0,0,0,0,3.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000922313,0.020695406,0.118196313,0.457788756,1,0.375489182,0.085217395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,8.01E+07,100%-DGly,0,0,0,0,0,0,3.28E-05,0,0,0,0,0,0.000121385,5.91E-05,0,0,0,0,0,0,0,0,0,0,0.000523894,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-05,7.33E-05,0.000863829,0,0,0,0,0,0,4.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85E-05,0.01629729,0.09811248,0.424255704,1,0.384336932,0.084809798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:2,C37H70NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,6.24E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13E-05,0,0,0,0,0,0,0,0,0.000662135,0,0,0,0,0,0,0,0,0,0,0,0,0.000328756,0.000198629,0.001602863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438129,0.021764885,0.125395295,0.481012213,1,0.378153251,0.086695284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
